word_id,aspect,partner
24334,imperfective,подплыть
24335,imperfective,оттереть
24336,imperfective,-
24339,both,
24342,perfective,закруглять
24350,perfective,вычерчивать
24356,perfective,вооружать
24362,imperfective,-
24367,perfective,впихивать
24381,imperfective,"отвадиться;отважиться"
24385,imperfective,отождествить
24386,imperfective,выжечь
24388,perfective,отогреваться
24393,perfective,заполонять
24394,perfective,передёргиваться
24397,imperfective,переползти
24400,perfective,смаривать
24404,imperfective,слететься
24405,imperfective,увильнуть
24406,both,
24413,perfective,-
24414,perfective,-
24417,perfective,-
24419,perfective,лысеть
24420,imperfective,-
24425,imperfective,вынестись
24426,imperfective,сконцентрироваться
24429,imperfective,обострить
24431,imperfective,образоваться
24433,imperfective,пересесть
24437,perfective,-
24440,perfective,разламывать
24442,perfective,-
24444,perfective,-
24447,imperfective,
24451,perfective,вылечиваться
24462,imperfective,выгнуться
24463,perfective,страгиваться
24472,imperfective,-
24474,perfective,считаться
24478,imperfective,выкупиться
24480,perfective,простукивать
24482,perfective,расплодить
24485,imperfective,поалеть
24494,imperfective,настрогать
24499,perfective,-
24502,perfective,отшучиваться
24513,imperfective,увянуть
24514,imperfective,заблеять
24517,imperfective,-
24519,perfective,прока'шливаться
24520,perfective,свершать
24521,perfective,"сметать;мести"
24524,perfective,доделывать
24525,perfective,зазывать
24526,perfective,прокусывать
24529,perfective,прочищать
24530,imperfective,распалиться
24537,imperfective,"сроднить,породнить"
24539,imperfective,
24541,imperfective,перенять
24544,perfective,перевоспитывать
24546,both,
24547,perfective,расшибаться
24550,imperfective,подыграть
24562,perfective,упреждать
24563,imperfective,ссы'паться
24566,perfective,вселять
24567,imperfective,высечь
24568,both,
24569,imperfective,разгневаться
24573,perfective,-
24582,perfective,танцевать
24587,perfective,утешаться
24588,imperfective,-
24590,perfective,
24599,imperfective,сознаться
24601,perfective,отлучать
24602,perfective,развращать
24604,imperfective,-
24611,imperfective,просунуть
24613,perfective,-
24614,imperfective,отлежаться
24621,imperfective,козырнуть
24625,imperfective,вылакать
24629,perfective,мертветь
24632,imperfective,прополоть
24636,perfective,обучаться
24643,imperfective,оповестить
24645,perfective,
24653,perfective,чтить
24657,perfective,-
24667,imperfective,посягнуть
24669,imperfective,проветрить
24672,perfective,марать
24673,perfective,отирать
24677,perfective,развязываться
24678,perfective,конфузиться
24680,perfective,изрубать
24685,perfective,растекаться
24686,perfective,истощать
24690,imperfective,предречь
24694,perfective,сворачивать
24695,perfective,наваривать
24698,imperfective,искромсать
24699,imperfective,согласовать
24701,imperfective,"потяжелеть;отяжеле'ть"
24706,imperfective,-
24714,perfective,приравнивать
24723,imperfective,проконсультировать
24726,imperfective,заасфальтировать
24731,imperfective,вынюхать
24734,perfective,пристреливать
24735,imperfective,-
24736,imperfective,-
24741,perfective,колотить
24744,perfective,подгибать
24745,perfective,утихомиривать
24747,imperfective,обменять
24749,both,выруливать
24757,imperfective,"выплеснуться,выплескаться"
24761,perfective,предрешать
24773,perfective,"-;цара'пать"
24780,perfective,вывешивать
24793,perfective,грубеть
24796,imperfective,-
24797,perfective,подкарауливать
24800,both,
24809,imperfective,взбороздить
24811,imperfective,огладить
24815,imperfective,брыкну'ться
24820,perfective,притуляться
24822,perfective,испепелять
24823,perfective,-
24824,imperfective,"накинуть;накидать"
24830,perfective,"мирить,примирять"
24834,imperfective,"повиснуть;зависнуть"
24836,imperfective,разместить
24837,perfective,изъявлять
24839,perfective,-
24844,imperfective,вжаться
24848,perfective,растро'гиваться
24852,perfective,стушёвываться
24855,perfective,разворовывать
24856,perfective,разгребать
24857,imperfective,"занашиваться;занестись"
24860,imperfective,-
24863,perfective,упрощать
24871,perfective,перебиваться
24875,imperfective,попрекнуть
24878,perfective,раздевать
24879,perfective,запекать
24880,imperfective,наделить
24883,perfective,назревать
24889,imperfective,
24891,imperfective,-
24892,imperfective,вписать
24898,imperfective,зашить
24900,imperfective,попотчевать
24910,imperfective,упереть
24913,imperfective,-
24915,perfective,слизывать
24916,imperfective,зачитаться
24920,imperfective,озябнуть
24923,imperfective,"остричься;постри'чься"
24925,perfective,умерщвлять
24928,perfective,-
24932,perfective,плавать
24937,imperfective,пробуравить
24942,imperfective,разбередить
24944,perfective,-
24945,imperfective,
24949,perfective,-
24952,perfective,сплавлять
24953,perfective,обворовывать
24954,imperfective,переби'ться
24962,perfective,-
24969,perfective,отрывать
24971,perfective,ссаживать
24973,imperfective,-
24976,imperfective,выскользнуть
24979,imperfective,скомкать
24987,imperfective,обступить
24992,perfective,-
24996,perfective,поступаться
24997,both,
24999,imperfective,продлить
25009,imperfective,-
25012,perfective,кособочить
25018,imperfective,сослать
25030,perfective,раскачивать
25039,imperfective,отжать
25045,perfective,промачивать
25048,imperfective,смотать
25055,perfective,постригать
25056,perfective,приваливать
25058,imperfective,обходить
25059,perfective,-
25071,imperfective,-
25074,imperfective,усмотреть
25075,imperfective,"намести;наметывать"
25080,perfective,отцепляться
25082,imperfective,
25085,imperfective,повергнуть
25086,perfective,увиливать
25088,perfective,выдворять
25095,perfective,заделываться
25097,perfective,издыхать
25101,imperfective,дры'гнуть
25104,perfective,моделировать
25105,imperfective,учудить
25109,imperfective,выпытать
25113,perfective,затенять
25115,imperfective,-
25116,perfective,окрылять
25117,perfective,переоценивать
25119,perfective,разъя'сниться
25123,perfective,укатывать
25125,perfective,обривать
25127,perfective,провозить
25129,perfective,ткать
25131,imperfective,-
25136,imperfective,задраться
25142,perfective,проедать
25147,perfective,лупить
25149,imperfective,-
25150,imperfective,прикрепить
25154,both,-
25161,perfective,волноваться
25167,perfective,подшучивать
25168,imperfective,-
25172,perfective,-
25173,imperfective,
25174,imperfective,дожевать
25178,perfective,блокировать
25182,both,
25187,imperfective,одарить
25192,imperfective,вытереться
25194,imperfective,обогатить
25195,imperfective,-
25202,perfective,взращивать
25208,imperfective,-
25213,imperfective,подсохнуть
25218,perfective,пользоваться
25220,perfective,выматывать
25226,perfective,запаивать
25230,perfective,прокапчивать
25232,perfective,хитрить
25233,perfective,нарабатывать
25242,perfective,разрушаться
25244,imperfective,умножиться
25245,imperfective,-
25246,perfective,сводиться
25248,imperfective,протолкнуться
25249,imperfective,"уладиться,наладиться"
25253,imperfective,смонтировать
25256,perfective,развлекаться
25258,imperfective,подтру'нивать
25259,perfective,скупать
25263,imperfective,
25264,imperfective,прицелиться
25265,imperfective,уволиться
25266,perfective,заправляться
25267,imperfective,взвалить
25268,perfective,приклеиваться
25270,imperfective,высадить
25272,perfective,вычитать
25280,imperfective,-
25283,imperfective,нагнести
25285,imperfective,рассердить
25286,perfective,заню'хивать
25291,imperfective,-
25293,perfective,раскошеливаться
25295,perfective,гавкать
25298,perfective,размягчать
25300,imperfective,подсмеяться
25301,perfective,подыгрывать
25302,imperfective,разбрестись
25304,imperfective,
25306,imperfective,
25312,imperfective,насторожиться
25317,perfective,выщерблять
25328,perfective,спрессовывать
25329,,-
25334,imperfective,выпользовать
25337,imperfective,упаковать
25339,imperfective,-
25340,perfective,озвучивать
25341,perfective,хрюкать
25345,both,
25346,imperfective,всхрапнуть
25351,perfective,-
25354,imperfective,оттаять
25360,imperfective,залатать
25366,perfective,уноситься
25368,perfective,хлопотать
25374,perfective,озабочиваться
25375,perfective,выравнивать
25385,imperfective,ублажить
25386,imperfective,"намудрить,смудрить"
25387,perfective,
25389,imperfective,отшутиться
25397,imperfective,-
25408,imperfective,высвободить
25410,imperfective,-
25420,imperfective,надуться
25421,imperfective,запутаться
25428,perfective,присыхать
25429,imperfective,потеплеть
25430,perfective,зарекомендовывать
25431,imperfective,попрать
25432,imperfective,-
25435,perfective,раскатываться
25436,imperfective,перемешаться
25437,imperfective,отползти
25445,both,
25450,perfective,обманываться
25463,,-
25467,imperfective,помолодеть
25474,imperfective,убыстрить
25477,perfective,сплачивать
25483,imperfective,-
25484,imperfective,забрезжить
25490,perfective,вразумлять
25499,perfective,расклеивать
25500,perfective,оттяпывать
25507,perfective,распложаться
25511,imperfective,отмыть
25513,imperfective,макнуть
25519,perfective,строить
25520,perfective,цапать
25523,perfective,возбуждаться
25528,perfective,разворашивать
25531,perfective,помышлять
25533,imperfective,преуспеть
25534,perfective,нарекать
25536,imperfective,намазать
25538,imperfective,омрачить
25539,perfective,вырубаться
25548,perfective,озаглавливать
25551,imperfective,закрепиться
25554,perfective,видеться
25557,imperfective,-
25558,imperfective,выселить
25559,imperfective,соблаговолить
25562,imperfective,восстать
25564,imperfective,засосать
25565,perfective,разгибать
25568,imperfective,высветить
25569,perfective,пересекаться
25573,perfective,изворачиваться
25575,imperfective,брякнуть
25584,imperfective,раздвоиться
25587,imperfective,прельстить
25590,imperfective,дотянуть
25595,imperfective,сотка'ть
25599,perfective,вкатывать
25606,imperfective,переселиться
25608,perfective,"топиться,утапливаться"
25612,imperfective,подмять
25616,imperfective,"-;почесться"
25617,perfective,наряжаться
25619,perfective,надламывать
25620,perfective,кормиться
25623,perfective,откомандировывать
25624,imperfective,заинтриговать
25625,imperfective,продвинуть
25626,imperfective,наиграть
25627,imperfective,перемолоть
25630,perfective,отчитывать
25633,imperfective,выплеснуть
25643,perfective,сгнаивать
25645,perfective,разнуздывать
25652,perfective,просрочивать
25657,perfective,разветвлять
25660,imperfective,взвиться
25662,perfective,-
25666,imperfective,закругли'ться
25689,imperfective,забиться
25694,imperfective,обезоружить
25695,imperfective,-
25698,perfective,высиживать
25701,imperfective,-
25702,perfective,натравливать
25707,perfective,примеряться
25708,imperfective,-
25714,perfective,выискиваться
25715,imperfective,одурачить
25716,imperfective,перетечь
25721,perfective,высвечивать
25722,perfective,охладевать
25730,imperfective,покрепчать
25731,imperfective,вовлечь
25732,perfective,надоумливать
25733,perfective,перевыполнять
25737,imperfective,-
25741,imperfective,осмыслить
25748,perfective,обогревать
25751,perfective,точить
25753,imperfective,зачахнуть
25760,both,
25761,imperfective,
25764,imperfective,-
25765,perfective,подливать
25769,perfective,выряжаться
25773,imperfective,осенить
25775,perfective,перерубать
25779,perfective,проталкиваться
25780,imperfective,завязаться
25783,imperfective,помчать
25785,imperfective,перелить
25787,imperfective,стереться
25791,perfective,приспускать
25793,perfective,-
25797,perfective,соблаговолять
25800,both,
25801,imperfective,-
25803,perfective,отутюживать
25804,imperfective,досмотреть
25805,imperfective,-
25806,imperfective,скрепить
25809,perfective,прогибаться
25815,imperfective,-
25818,imperfective,обусловить
25821,imperfective,-
25824,imperfective,нарваться
25826,imperfective,-
25828,both,
25830,perfective,драить
25834,perfective,отогревать
25839,imperfective,
25844,perfective,ожига'ть
25849,perfective,-
25851,imperfective,прослушать
25852,imperfective,затеяться
25858,perfective,оплавлять
25864,perfective,выму'чивать
25868,imperfective,разразиться
25882,perfective,обтрепывать
25885,perfective,надкусывать
25894,perfective,вызревать
25897,imperfective,заразиться
25902,imperfective,тявкнуть
25904,perfective,разламывать
25908,perfective,беспокоить
25909,perfective,вперяться
25911,perfective,-
25913,perfective,восхищать
25916,imperfective,выкурить
25921,perfective,выхлопатывать
25925,perfective,уламывать
25930,both,
25932,perfective,проторять
25934,perfective,вызнавать
25937,perfective,переиначивать
25938,perfective,пригвождать
25939,perfective,заглаживать
25943,perfective,пятнать
25947,perfective,дои'ть
25950,perfective,бубнить
25952,perfective,вытираться
25953,imperfective,отключить
25957,imperfective,-
25962,perfective,"хвалиться,похваляться"
25968,imperfective,-
25972,perfective,измельчать
25976,imperfective,-
25987,perfective,-
25990,perfective,стряпать
25992,perfective,обуваться
25993,perfective,обледеневать
25999,perfective,прознавать
26004,perfective,отпиливать
26007,imperfective,-
26010,both,
26012,imperfective,отмереть
26014,imperfective,окинуть
26017,imperfective,вякнуть
26018,perfective,-
26028,both,
26030,both,
26033,perfective,-
26036,perfective,вдевать
26048,imperfective,зату'хнуть
26049,perfective,усугублять
26051,imperfective,сложить
26056,imperfective,подметить
26072,imperfective,
26073,imperfective,отреставрировать
26076,perfective,вжимать
26078,imperfective,разочаровать
26079,imperfective,"распухнуть,опухнуть,вспухнуть"
26080,perfective,мертветь
26082,both,
26085,imperfective,-
26087,perfective,облагораживать
26088,imperfective,отловить
26098,imperfective,смодели'ровать
26100,imperfective,-
26104,perfective,продевать
26113,imperfective,подначить
26125,perfective,-
26127,imperfective,скрасть
26129,perfective,объезжать
26133,imperfective,зашифровать
26134,imperfective,заползти
26135,imperfective,высчитать
26148,perfective,-
26149,perfective,догорать
26154,imperfective,завиться
26155,perfective,распаляться
26157,imperfective,-
26159,imperfective,воскресить
26162,perfective,оспаривать
26165,perfective,худиться
26166,imperfective,зарядиться
26167,perfective,холодать
26168,imperfective,хрюкнуть
26170,perfective,грустить
26176,imperfective,обсосать
26178,perfective,линять
26180,imperfective,-
26189,perfective,увивать
26190,perfective,занижать
26192,perfective,растрёпываться
26198,imperfective,-
26199,imperfective,изготовиться
26200,perfective,достраивать
26201,perfective,иссекать
26202,perfective,-
26209,imperfective,
26212,imperfective,приставить
26213,imperfective,"выволочь,выволочить"
26214,imperfective,-
26220,imperfective,заколотить
26227,perfective,замасливать
26231,imperfective,перечеркнуть
26237,perfective,всколыхивать
26239,imperfective,переоценить
26244,imperfective,обосновать
26246,perfective,-
26250,perfective,прожигать
26253,perfective,-
26254,perfective,размозжать
26256,imperfective,-
26259,perfective,прогуливать
26261,perfective,околевать
26265,imperfective,"простереть;простирывать"
26267,perfective,исхитряться
26270,perfective,щекотать
26271,perfective,перебинтовывать
26272,both,
26275,imperfective,насытить
26276,perfective,-
26277,both,
26282,perfective,-
26287,perfective,перебарщивать
26290,perfective,отметать
26291,imperfective,взболтать
26298,perfective,затаскивать
26302,perfective,зазубривать
26304,imperfective,угодить
26306,imperfective,спиться
26309,imperfective,запеть
26320,perfective,-
26321,perfective,размышлять
26322,imperfective,"разостлать,расстелить"
26334,imperfective,заразить
26344,both,проинструктировать
26354,imperfective,заучить
26359,imperfective,забраковать
26369,perfective,перепоясывать
26371,imperfective,швырнуться
26373,perfective,оплёвывать
26374,imperfective,раскрутиться
26379,perfective,изрешечивать
26382,perfective,рассекречивать
26387,imperfective,"задолбать;раздолбать"
26392,perfective,вскармливать
26393,imperfective,стянуться
26394,imperfective,запрограммировать
26397,imperfective,процедить
26403,imperfective,учинить
26406,perfective,пропиливать
26408,imperfective,удручи'ть
26414,perfective,грохотать
26416,imperfective,обхватить
26418,perfective,-
26423,perfective,сипнуть
26425,perfective,залечивать
26427,both,
26437,imperfective,накли'кать
26439,perfective,ополаскивать
26449,imperfective,дописать
26452,imperfective,
26454,imperfective,соотнести
26457,imperfective,вовлечься
26459,perfective,заслушивать
26460,perfective,осложняться
26462,imperfective,исковеркать
26467,imperfective,отмести
26475,imperfective,удовлетвориться
26479,imperfective,"простегать;стегнуть"
26481,perfective,хвастать
26486,perfective,вымахивать
26488,imperfective,разогнаться
26489,imperfective,обмахнуться
26500,perfective,белить
26504,perfective,ковырять
26505,imperfective,
26506,perfective,раскатывать
26514,perfective,отмечаться
26515,imperfective,вырулить
26518,perfective,понуривать
26519,perfective,заслушиваться
26521,imperfective,"надерзить,сдерзить"
26524,imperfective,вознестись
26526,perfective,-
26528,perfective,нахватываться
26529,perfective,размалёвывать
26530,perfective,измочаливать
26535,perfective,засевать
26538,imperfective,уподобиться
26540,imperfective,"кукарекнуть,закукарекать,прокукарекать"
26542,imperfective,высадиться
26547,imperfective,прильнуть
26548,perfective,дышать
26550,imperfective,налезть
26554,perfective,уведомлять
26558,imperfective,склеить
26561,imperfective,наклеить
26563,imperfective,-
26568,perfective,притупляться
26572,perfective,-
26576,perfective,задёргивать
26579,perfective,расцеловываться
26585,perfective,штопать
26586,imperfective,словчить
26587,perfective,-
26593,perfective,преподавать
26595,perfective,напекать
26596,imperfective,осадить
26598,imperfective,-
26602,perfective,-
26603,perfective,заглядываться
26611,perfective,рассаживать
26612,perfective,шаркать
26613,imperfective,опустошить
26614,perfective,расцарапывать
26617,both,
26619,imperfective,вы'стукать
26621,imperfective,срастись
26622,perfective,изумлять
26624,imperfective,отфыркнуться
26627,perfective,инструктировать
26629,imperfective,стасовать
26633,perfective,злиться
26636,imperfective,изготовиться
26640,imperfective,смотаться
26641,imperfective,"зашатать,шатнуть"
26644,both,
26645,perfective,отглаживать
26648,imperfective,отчалить
26650,perfective,приколачивать
26653,both,
26654,perfective,охо'титься
26661,perfective,урезонивать
26663,imperfective,прибить
26665,imperfective,перегородить
26667,imperfective,окаймить
26669,perfective,-
26677,imperfective,-
26682,perfective,-
26685,imperfective,обложить
26686,imperfective,вкусить
26687,imperfective,-
26688,imperfective,-
26691,perfective,расплёскивать
26694,perfective,"разлагаться;раскла'дываться"
26699,perfective,-
26705,perfective,фабрикова'ть
26714,perfective,размётываться
26715,perfective,припугивать
26718,perfective,подзарабатывать
26719,imperfective,-
26722,perfective,жахать
26723,perfective,накаляться
26729,perfective,прожёвывать
26730,imperfective,оговориться
26732,imperfective,"окоченеть,закоченеть"
26735,perfective,приваривать
26739,perfective,втаптывать
26743,perfective,закачивать
26744,imperfective,озариться
26756,imperfective,расточить
26759,imperfective,прочитать
26760,perfective,"скоблить;выскабливать"
26762,imperfective,-
26770,perfective,-
26776,imperfective,настроиться
26778,perfective,-
26787,perfective,подёргиваться
26788,imperfective,излиться
26790,imperfective,стуча'ть
26791,imperfective,-
26792,perfective,подтаивать
26802,perfective,зашторивать
26808,perfective,зариться
26816,perfective,намывать
26822,perfective,трепаться
26823,both,
26832,perfective,капать
26833,imperfective,
26836,perfective,стыдиться
26838,imperfective,развратить
26846,imperfective,выгулять
26856,perfective,соприкасаться
26857,perfective,-
26860,imperfective,-
26868,perfective,расчерчивать
26869,perfective,
26871,imperfective,-
26873,perfective,отсыпа'ть
26880,imperfective,удушить
26885,perfective,-
26893,perfective,вариться
26895,imperfective,"затащить;затаскать"
26896,perfective,-
26897,imperfective,вы'слушать
26899,perfective,бараба'нить
26900,perfective,всевать
26914,perfective,-
26924,perfective,пылиться
26925,imperfective,унаследовать
26929,imperfective,отпасовать
26934,imperfective,
26936,perfective,отряжать
26938,imperfective,
26940,perfective,подкашиваться
26944,perfective,переплёвывать
26949,perfective,мутнеть
26953,imperfective,-
26955,imperfective,округлить
26960,perfective,подтачивать
26961,perfective,споласкивать
26974,perfective,ругать
26983,perfective,отцветать
26993,imperfective,отвинтить
26996,imperfective,пересилить
27002,perfective,перекапывать
27003,imperfective,запылиться
27004,perfective,выявляться
27012,perfective,изрезывать
27018,perfective,капать
27019,imperfective,-
27024,imperfective,состряпать
27027,imperfective,натянуться
27028,perfective,затуманиваться
27031,perfective,редактировать
27034,both,
27040,perfective,-
27042,imperfective,раздробить
27045,imperfective,свериться
27048,perfective,усложнять
27050,imperfective,порядиться
27057,perfective,-
27059,imperfective,вымести
27066,perfective,внедряться
27077,perfective,изнемогать
27086,perfective,трухать
27087,imperfective,рассосаться
27089,perfective,обжираться
27093,imperfective,оседлать
27100,perfective,серчать
27101,imperfective,"напудрить;попудрить"
27103,imperfective,-
27104,perfective,школить
27108,imperfective,раздвинуться
27109,imperfective,проработать
27112,perfective,выметать
27117,imperfective,нахвали'ть
27118,imperfective,-
27119,imperfective,"посватать;сосватать"
27120,imperfective,плюхнуться
27121,perfective,полосовать
27124,perfective,размешивать
27136,perfective,рубить
27140,perfective,"горячиться,разгорячаться"
27142,imperfective,заправиться
27145,perfective,навлекать
27146,both,
27147,imperfective,задремать
27149,imperfective,счистить
27151,perfective,тискать
27155,perfective,навешивать
27157,perfective,подмывать
27159,perfective,изливать
27160,perfective,распалять
27165,perfective,-
27166,imperfective,свистнуть
27168,perfective,-
27171,perfective,путаться
27173,imperfective,подгрести
27174,perfective,-
27179,perfective,вскрываться
27185,perfective,оттирать
27186,imperfective,вычертить
27187,imperfective,зачерпнуть
27188,perfective,-
27192,perfective,сближать
27199,imperfective,выключиться
27204,perfective,-
27205,perfective,баламутить
27209,imperfective,излить
27220,perfective,удумывать
27225,perfective,впрыгивать
27231,imperfective,подогнуться
27238,perfective,просушивать
27241,imperfective,наверстать
27242,imperfective,опрокинуться
27249,imperfective,вызреть
27253,imperfective,окунуть
27258,perfective,обогащаться
27262,perfective,отрекомендовываться
27269,imperfective,поддать
27275,imperfective,вспороть
27278,imperfective,переслать
27280,perfective,-
27284,imperfective,отгадать
27285,imperfective,-
27287,perfective,-
27290,perfective,подрубать
27298,imperfective,зажилить
27303,imperfective,привстать
27306,imperfective,вымотать
27310,perfective,вперять
27312,perfective,колыхаться
27316,perfective,подлавливать
27317,imperfective,вывестись
27326,perfective,прибиваться
27329,perfective,снашиваться
27331,imperfective,-
27334,imperfective,затвердеть
27335,imperfective,поту'хнуть
27337,imperfective,ускориться
27350,imperfective,пригнуть
27351,perfective,отпугивать
27352,perfective,подлезать
27353,perfective,вылупливать
27355,both,
27363,perfective,сатанеть
27365,perfective,греть
27371,perfective,брякаться
27372,imperfective,"виснуть;зависнуть"
27377,perfective,консультироваться
27379,imperfective,
27383,perfective,шлёпать
27385,imperfective,-
27386,perfective,овевать
27387,both,
27394,perfective,-
27395,perfective,загребать
27404,perfective,отмыкать
27410,imperfective,ослепнуть
27414,perfective,оплывать
27418,perfective,соловеть
27426,imperfective,умиротворить
27432,perfective,скачивать
27434,perfective,"солить;наса'ливать"
27437,perfective,притушивать
27441,perfective,-
27449,perfective,проталкиваться
27450,perfective,-
27457,perfective,скучнеть
27463,perfective,подлечивать
27464,perfective,"трепать,истрёпывать"
27467,imperfective,оступиться
27473,imperfective,"-;поста'виться"
27475,perfective,разряжаться
27481,both,
27482,imperfective,-
27483,imperfective,растопить
27485,imperfective,расшифровать
27486,perfective,обмакивать
27489,perfective,прибираться
27497,imperfective,-
27501,perfective,перепиваться
27503,imperfective,"-;прокиснуть;закиснуть"
27512,imperfective,
27517,perfective,заостряться
27519,imperfective,заме'длиться
27520,imperfective,умили'ть
27522,perfective,льститься
27525,imperfective,перекинуться
27526,perfective,топтать
27527,imperfective,рассвирепеть
27533,perfective,
27534,perfective,приспевать
27535,imperfective,-
27538,imperfective,выгородить
27541,perfective,сни'скивать
27544,perfective,душить
27547,perfective,спроваживать
27551,perfective,мужать
27557,perfective,обрамлять
27560,perfective,смежать
27570,imperfective,смять
27571,perfective,уберегаться
27575,perfective,оторачивать
27576,imperfective,заплыть
27577,imperfective,расколоть
27589,imperfective,отозвать
27590,perfective,"отмачивать;мочить"
27600,imperfective,оскользнуться
27602,perfective,подсушивать
27604,imperfective,напыжиться
27608,imperfective,поверить
27609,imperfective,вставиться
27611,imperfective,"натащить,натаскать"
27614,perfective,намыливаться
27619,perfective,разнимать
27623,imperfective,запасти
27626,perfective,препровождать
27631,perfective,регулировать
27632,imperfective,отшвырнуть
27634,imperfective,сколотить
27636,perfective,"-;репети'ровать"
27637,imperfective,расслабить
27642,imperfective,-
27643,perfective,переливать
27644,perfective,зазнаваться
27648,perfective,прорывать
27650,both,
27656,perfective,покушаться
27665,imperfective,вчита'ться
27667,imperfective,-
27671,perfective,заплетать
27673,imperfective,-
27677,imperfective,пропитать
27680,imperfective,квакнуть
27687,imperfective,-
27693,perfective,глупеть
27697,imperfective,утаить
27698,perfective,запасать
27699,imperfective,отставить
27700,perfective,скупиться
27704,perfective,обламываться
27705,perfective,-
27710,imperfective,запасть
27714,perfective,-
27715,imperfective,причислить
27721,imperfective,обнаглеть
27728,both,
27730,imperfective,-
27731,imperfective,заселить
27751,imperfective,предотвратить
27752,imperfective,ниспасть
27753,imperfective,приоткрыться
27755,perfective,промаргивать
27756,perfective,расчленять
27760,imperfective,предрасположить
27766,imperfective,возобновиться
27775,both,
27778,perfective,постригаться
27779,perfective,нищать
27783,imperfective,обдуть
27786,perfective,-
27797,imperfective,-
27800,imperfective,утешиться
27814,perfective,прилизывать
27817,perfective,разбалтываться
27820,perfective,утягивать
27822,perfective,провисать
27827,imperfective,смириться
27828,perfective,отсме́иваться
27830,perfective,высчитывать
27833,both,
27836,perfective,запечатлева'ться
27845,perfective,проветриваться
27846,perfective,чхать
27854,imperfective,-
27858,perfective,турить
27859,perfective,доливать
27860,perfective,-
27861,imperfective,пересмотреть
27869,both,
27878,perfective,напускаться
27882,perfective,перерождаться
27884,perfective,сжёвывать
27888,perfective,лягать
27895,both,
27902,imperfective,-
27910,imperfective,угробить
27914,imperfective,поручиться
27918,perfective,расцвечивать
27924,perfective,порабощать
27927,imperfective,-
27928,perfective,закра'дываться
27934,perfective,подлечиваться
27939,perfective,передвигаться
27944,perfective,переползать
27951,imperfective,выгнуть
27954,imperfective,подхлестнуть
27955,perfective,заклёвывать
27960,imperfective,перезарядить
27969,perfective,взыгрывать
27976,perfective,освежаться
27977,perfective,-
27982,perfective,цинковать
27984,perfective,булькать
27986,perfective,-
27987,perfective,подбочениваться
27995,imperfective,смягчиться
27996,perfective,испрашивать
27997,perfective,"_;гада'ть"
28005,imperfective,послаться
28008,perfective,обескровливать
28009,imperfective,выпестовать
28011,perfective,пришпоривать
28012,perfective,вкатываться
28014,imperfective,подсадить
28015,imperfective,дерзнуть
28022,perfective,поутихать
28025,imperfective,выровнять
28028,perfective,ухудшать
28032,perfective,варганить
28033,perfective,вырождаться
28035,imperfective,врубиться
28036,perfective,-
28038,perfective,просекать
28041,imperfective,сигануть
28046,perfective,раскаляться
28051,imperfective,выродиться
28054,perfective,откручивать
28055,imperfective,возобновить
28059,perfective,тявкать
28066,imperfective,-
28069,perfective,подпаливать
28076,perfective,-
28077,imperfective,всплеснуть
28078,imperfective,улетучиться
28082,imperfective,отлынять
28083,perfective,изобличать
28084,imperfective,улепетнуть
28088,perfective,-
28091,perfective,лакомиться
28092,perfective,-
28093,perfective,-
28094,imperfective,-
28100,imperfective,высушить
28107,perfective,вянуть
28108,imperfective,прострелить
28111,perfective,уравнивать
28116,perfective,удушать
28119,perfective,-
28121,perfective,пугать
28126,both,
28127,imperfective,протолкнуть
28134,imperfective,вцепиться
28139,perfective,летать
28142,both,
28146,perfective,отучаться
28150,perfective,-
28157,perfective,ознамено'вываться
28159,perfective,допиливать
28163,imperfective,пополниться
28166,perfective,надписывать
28172,perfective,-
28176,imperfective,"саккомпанировать,проаккомпанировать"
28177,perfective,-
28178,imperfective,созвать
28179,imperfective,осквернить
28185,perfective,окупаться
28189,perfective,-
28192,perfective,вытаращиваться
28194,perfective,бодать
28196,imperfective,-
28199,imperfective,помутнеть
28204,perfective,обуздывать
28206,both,
28207,perfective,банкротиться
28208,perfective,выпрастывать
28211,perfective,отстаиваться
28215,imperfective,-
28224,both,
28231,perfective,проталкивать
28232,imperfective,обить
28236,perfective,шмякаться
28240,imperfective,насплетничать
28242,imperfective,-
28245,perfective,-
28247,imperfective,свершиться
28248,perfective,исцелять
28249,perfective,держаться
28250,imperfective,рассеять
28253,perfective,заглатывать
28254,imperfective,"сравнять;приравнять"
28256,imperfective,развернуть
28259,imperfective,
28262,imperfective,"втиснуться,втискаться"
28266,imperfective,взломать
28270,imperfective,вскинуться
28271,imperfective,отклонить
28280,imperfective,проследить
28281,perfective,кромсать
28283,perfective,продыхать
28295,imperfective,вдавить
28302,imperfective,устрани'ться
28307,imperfective,выколотить
28310,perfective,"облицовывать;лицевать"
28316,imperfective,-
28327,perfective,подгнивать
28331,perfective,припорашивать
28333,imperfective,реализовать
28340,imperfective,подвесить
28343,imperfective,погарцевать
28344,imperfective,сброситься
28347,perfective,
28352,perfective,гадить
28359,perfective,облаивать
28360,perfective,отъедаться
28362,perfective,умерять
28364,imperfective,изумить
28372,both,
28373,perfective,прикипать
28374,perfective,царапать
28375,imperfective,удлинить
28379,perfective,-
28380,imperfective,сфальшивить
28383,perfective,пропотевать
28388,imperfective,выудить
28399,imperfective,сдёрнуть
28408,imperfective,
28410,perfective,-
28416,imperfective,откачать
28421,perfective,-
28422,imperfective,вы'катить
28426,imperfective,намозолить
